dataset	BioGRID_Interaction_ID	A	B	Experimental_system	Author	PubMed_ID	A_sp_ID	B_sp_ID	A_species	B_species	interactor_sp_ID	interactor_name	Ob_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2HJG2	PUF60	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q1KME6	RAB6A	Ocbimv22028250m	22783.5073928001	-0.224104571661414	0.201208261401917	0.113595693025829	0.383922278347066
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A6QR46	RAB6B	Ocbimv22028250m	22783.5073928001	-0.224104571661414	0.201208261401917	0.113595693025829	0.383922278347066
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3SWX9	RAD21	Ocbimv22025026m	5321.38607593048	-0.108073256552596	0.215388908289165	0.369935171060818	0.683325317048653
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9SL02	RAD50	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9S7J8	RAN1	Ocbimv22034798m	6342.99723636695	-0.0926097177165719	0.226266852940582	0.402960436561521	0.706539156058934
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P48820	RANBP2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0DW28	RBM10	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5EA36	RBM14	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8VY15	RBM25	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5T8P6	RBM26	Ocbimv22026396m	541.508451166501	0.00130881325960641	0.180726482935858	0.991994732962003	0.997375031022695
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9C587	RFC1	Ocbimv22037545m	3635.58990128197	0.029919833873939	0.139509742348339	0.795062597278418	0.92620988178176
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0DJD0	RGPD1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0DJD1	RGPD2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9MAP3	RPL11	Ocbimv22026737m	1346.6772484056	0.307492539864778	0.191307645539171	0.0322228850903269	0.181483662393963
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P25873	RPL15	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8L7K0	RPL18AA	Ocbimv22030855m	28184.9878587443	0.00625764768082053	0.143928023063822	0.967098502050298	0.989046520517183
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P51412	RPL21	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9SRX7	RPL22A	Ocbimv22031334m	29892.0455949916	0.176644163649779	0.149531035894875	0.145303673742377	0.43497208769669
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O22795	RPL28	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9LMK0	RPL35AA	Ocbimv22030932m	21574.5911625267	0.47718427272031	0.16959842613892	0.000761376058656342	0.0128739676434191
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O50061	RPL4	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P46286	RPL8A	Ocbimv22018298m	61892.6257259224	0.179330504539374	0.145076409894671	0.126577115563725	0.405265996548258
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5VT52	RPRD2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9SIH0	RPS14A	Ocbimv22037676m	32754.6580002791	0.158984369130361	0.155279364841463	0.161178592452052	0.458209652831972
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P59271	RPS27AA	Ocbimv22028797m	41216.6858921418	0.106496162792168	0.131899245167794	0.329000569015758	0.649280252896745
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9C514	RPS7A	Ocbimv22021666m	56229.1588275502	0.293454359933194	0.174010025615621	0.0309367582010642	0.176513030536804
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8L6Z4	RPS9M	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q28298	RRBP1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2TBU9	RUVBL2	Ocbimv22020070m	4795.40114956056	0.144391219360446	0.185925365942262	0.269748067554146	0.593675802635423
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q15020	SART3	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UQR0	SCML2	Ocbimv22035976m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A0A3Q0	SEPT10	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8NC51	SERBP1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A2VDN6	SF3A1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q12874	SF3A3	Ocbimv22010624m	3371.95330182022	0.0296124877616158	0.151162891275873	0.80468032888763	0.930331264452277
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O75533	SF3B1	Ocbimv22029080m	28392.3394907734	-0.121381927118035	0.156845110092234	0.353640743748053	0.670477734377066
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q13435	SF3B2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A0JN52	SF3B3	Ocbimv22001692m	6999.2629815767	1.01708680625273	0.121586671859063	4.68666577628195e-18	6.61218241046739e-15
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P23246	SFPQ	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q96ST3	SIN3A	Ocbimv22011842m	15683.7126422813	0.0788274678514651	0.147679541947981	0.496799013996987	0.770144916929622
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O75182	SIN3B	Ocbimv22011842m	15683.7126422813	0.0788274678514651	0.147679541947981	0.496799013996987	0.770144916929622
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UBX3	SLC25A10	Ocbimv22003024m	431.958506754656	-3.91538750271298e-05	0.184420762438766	0.99748901096928	0.999366120668945
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2YDD9	SLC25A31	Ocbimv22014181m	213093.305231516	0.244547085200823	0.190338369583292	0.0790162529514909	0.312380668047242
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O95528	SLC2A10	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P28370	SMARCA1	Ocbimv22035362m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A7Z019	SMARCA4	Ocbimv22009653m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O60264	SMARCA5	Ocbimv22035362m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q92922	SMARCC1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8TAQ2	SMARCC2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O97593	SMC1A	Ocbimv22009928m	4260.62677193427	0.0164840671172744	0.151254676558992	0.891135284807298	0.963152643366186
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9C5Y4	SMC2-1	Ocbimv22032126m	2289.82415122166	0.0487361744161253	0.196683567736335	0.683094745500605	0.876389616221629
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P09661	SNRPA1	Ocbimv22033472m	813.217139114696	0.099935893882835	0.214435305071239	0.409575507621802	0.711616029309479
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3ZC10	SNRPD1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q1JQE0	SNW1	Ocbimv22001219m	3513.67041366722	-0.193601572983325	0.187094359767142	0.149967062345583	0.442399261900131
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P85986	SPTBN1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q05519	SRSF11	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9LGR0	SSRP1-A	Ocbimv22006454m	9946.84636091007	-0.155875516566113	0.171265802835986	0.228320930304972	0.546909391116334
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q08E27	STRBP	Ocbimv22015212m	18051.7439723468	0.0291140565955299	0.145556113327892	0.785424329685717	0.922545823200345
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8IX01	SUGP2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O60506	SYNCRIP	Ocbimv22039152m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O14776	TCERG1	Ocbimv22023294m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q13428	TCOF1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q29RR5	TFIP11	Ocbimv22029105m	3916.51704775801	0.0253007385341373	0.130975520599913	0.826280784618935	0.938160506180286
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B0KWH8	THOC2	Ocbimv22039291m	5180.13229613361	0.026397942059319	0.112886264692738	0.753733894567429	0.907342547056704
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P42166	TMPO	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O42130	TOP2A	Ocbimv22023035m	10239.3190653	-0.0910167975875913	0.156020100078087	0.45121392970864	0.74145688828423
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O42131	TOP2B	Ocbimv22023035m	10239.3190653	-0.0910167975875913	0.156020100078087	0.45121392970864	0.74145688828423
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q0P5K4	TOX4	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q12888	TP53BP1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q00451	TPRP-F1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q14258	TRIM25	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A5D7S3	TRMT1L	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2NL82	TSR1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8WZ42	TTN	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P68362	TUBA1A	Ocbimv22035660m	567.533262210348	-0.015032546301295	0.201391209824495	0.89103613346821	0.963152643366186
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P68361	TUBA1B	Ocbimv22035660m	567.533262210348	-0.015032546301295	0.201391209824495	0.89103613346821	0.963152643366186
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3ZCJ7	TUBA1C	Ocbimv22035660m	567.533262210348	-0.015032546301295	0.201391209824495	0.89103613346821	0.963152643366186
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0DPH7	TUBA3C	Ocbimv22035660m	567.533262210348	-0.015032546301295	0.201391209824495	0.89103613346821	0.963152643366186
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P81948	TUBA4A	Ocbimv22010928m	327268.842176384	1.07805882056635	0.176017765239581	1.1558393977444e-10	3.04806731646297e-08
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2HJB8	TUBA8	Ocbimv22026381m	26.0647778873499	1.06220988349643	0.262253850987963	3.5729330634111e-06	0.000194628286197434
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A6NHL2	TUBAL3	Ocbimv22000366m	136530.714357656	0.0712729779786296	0.197625976867279	0.560004115814739	0.808080971479038
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P33630	TUBB1	Ocbimv22032594m	578579.065500667	0.39585125322894	0.167030307089056	0.0104208663226575	0.086764704935505
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P33630	TUBB1	Ocbimv22032594m	578579.065500667	0.39585125322894	0.167030307089056	0.0104208663226575	0.086764704935505
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P33630	TUBB1	Ocbimv22032594m	578579.065500667	0.39585125322894	0.167030307089056	0.0104208663226575	0.086764704935505
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P33630	TUBB1	Ocbimv22032594m	578579.065500667	0.39585125322894	0.167030307089056	0.0104208663226575	0.086764704935505
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P29514	TUBB6	Ocbimv22032594m	578579.065500667	0.39585125322894	0.167030307089056	0.0104208663226575	0.086764704935505
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A6NNZ2	TUBB8B	Ocbimv22029847m	369655.884149945	0.19529087320361	0.248247489516316	0.15910778057191	0.45566118568418
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P26368	U2AF2	Ocbimv22002760m	8763.50803612449	0.393916231412509	0.115724001700724	0.000174063838601534	0.00413083207217786
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O15042	U2SURP	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P63048	UBA52	Ocbimv22007451m	27037.3282136352	0.0410922745122343	0.143758338907351	0.722195606014415	0.894329807662532
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0CG53	UBB	Ocbimv22023116m	379317.246822634	-0.180598859784715	0.136512111153172	0.113298883260575	0.383695942026362
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9GP40	UBCRBP	Ocbimv22026693m	12039.5172250571	-0.156946891275534	0.156557969239716	0.201417180240543	0.512340086076572
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9P275	USP36	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P26640	VARS1	Ocbimv22000363m	17625.6035523689	0.0804612972367101	0.13126455358105	0.471991536391459	0.754501011171531
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9FJX3	VDAC2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8NA23	WDR31	Ocbimv22002947m	803.679963365432	0.0976245537818624	0.174507070832256	0.437372681258119	0.731728147756312
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8NI36	WDR36	Ocbimv22005121m	2719.70275605052	0.716791685151939	0.226506339661048	0.000138772092119934	0.00341389025575256
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8NI36	WDR36	Ocbimv22005121m	2719.70275605052	0.716791685151939	0.226506339661048	0.000138772092119934	0.00341389025575256
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5ZMV7	WDR82	Ocbimv22032676m	3964.39213517658	-0.567278101261309	0.183619087293688	0.000253147728908213	0.00552014641932229
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q96S55	WRNIP1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O93257	XRCC6	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9FQ02	XRN2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q86T24	ZBTB33	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q86WB0	ZC3HC1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UPR6	ZFR2	Ocbimv22012607m	13939.6702963784	0.211037273138753	0.127762506111854	0.0565899237064946	0.258005796934264
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UBW7	ZMYM2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5VUA4	ZNF318	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UL40	ZNF346	Ocbimv22015742m	3781.4335577172	-0.312074718058353	0.185814557085525	0.0274635523703639	0.162904994163245
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q14966	ZNF638	NA	NA	NA	NA	NA	NA
